"N°Achat","Code Veg Achat","Qtte Achat","Qtte initiale Achat","Date livraison Achat","N°Fournisseur végétal Achat","Réf Fournisseur végétal Achat","Tarif Fournisseur végétal Achat","TVA Fournisseur végétal Achat","Commandé","Livré","Unité Achat","Unité par contenant Achat","N°Contenant Achat"
11820,488,12.00,4.38,2018-10-02,125,,23.94,5.00,1,1,"kg",6.00,18
11821,491,111.00,75.81,2018-10-02,125,,26.27,5.00,1,1,"kg",18.50,18
11822,542,30.00,23.10,2018-10-02,125,,16.50,5.00,1,1,"kg",10.00,18
11823,611,80.00,79.31,2018-10-02,125,,40.00,5.00,1,1,"kg",16.00,18
11824,612,16.00,11.97,2018-10-02,125,,12.24,5.00,1,1,"kg",8.00,18
11825,684,54.00,53.55,2018-10-02,125,,16.26,5.00,1,1,"kg",6.00,18
11826,713,91.00,83.07,2018-10-02,125,,21.71,5.00,1,1,"kg",13.00,18
11828,856,6.00,5.62,2018-10-02,125,,26.30,5.00,1,1,"kg",2.00,18
11829,488,24.00,22.13,2018-10-04,125,,23.94,5.00,1,1,"kg",6.00,18
11830,491,111.00,117.91,2018-10-04,125,,26.27,5.00,1,1,"kg",18.50,18
11831,504,16.00,12.60,2018-10-04,125,,12.48,5.00,1,1,"kg",8.00,18
11832,525,3.00,2.62,2018-10-04,125,,9.41,5.00,1,1,"kg",1.50,18
11833,542,60.00,51.76,2018-10-04,125,,16.50,5.00,1,1,"kg",10.00,18
11834,552,4.00,4.20,2018-10-04,125,,9.76,5.00,1,1,"kg",4.00,18
11835,585,16.00,15.75,2018-10-04,125,,33.15,5.00,1,1,"kg",15.00,18
11836,601,12.00,12.60,2018-10-04,125,,24.24,5.00,1,1,"kg",12.00,18
11837,602,13.00,13.65,2018-10-04,125,,34.06,5.00,1,1,"kg",13.00,18
11838,605,13.00,13.65,2018-10-04,125,,28.50,5.00,1,1,"kg",15.00,18
11839,611,80.00,68.05,2018-10-04,125,,40.00,5.00,1,1,"kg",16.00,18
11840,612,16.00,8.82,2018-10-04,125,,12.24,5.00,1,1,"kg",8.00,18
11841,620,26.00,27.30,2018-10-04,125,,24.00,5.00,1,1,"kg",13.00,18
11842,641,26.00,27.30,2018-10-04,125,,24.00,5.00,1,1,"kg",13.00,18
11843,654,26.00,27.30,2018-10-04,125,,15.90,5.00,1,1,"kg",10.00,18
11844,684,72.00,66.88,2018-10-04,125,,16.26,5.00,1,1,"kg",6.00,18
11845,713,78.00,70.56,2018-10-04,125,,21.71,5.00,1,1,"kg",13.00,18
11846,824,21.00,21.00,2018-10-04,125,,20.93,5.00,1,1,"kg",7.00,18
11847,856,8.00,6.38,2018-10-04,125,,26.30,5.00,1,1,"kg",2.00,18
11848,895,10.00,10.50,2018-10-04,125,,19.60,5.00,1,1,"pièce(s)",10.00,18
11849,488,24.00,25.20,2018-10-11,125,,23.94,5.00,1,1,"kg",6.00,18
11851,491,129.50,114.66,2018-10-11,125,,26.27,5.00,1,1,"kg",18.50,18
11852,504,18.00,25.20,2018-10-11,125,,12.48,5.00,1,1,"kg",8.00,18
11853,506,8.00,2.62,2018-10-11,125,,8.70,5.00,1,1,"kg",6.00,18
11854,525,2.50,4.20,2018-10-11,125,,9.41,5.00,1,1,"kg",1.50,18
11855,542,40.00,38.95,2018-10-11,125,,16.50,5.00,1,1,"kg",10.00,18
11856,552,4.00,4.20,2018-10-11,125,,9.76,5.00,1,1,"kg",4.00,18
11857,584,30.00,31.50,2018-10-11,125,,8.46,5.00,1,1,"kg",9.00,18
11858,598,65.00,62.10,2018-10-11,125,,25.87,5.00,1,1,"kg",13.00,18
11859,602,13.00,13.65,2018-10-11,125,,34.06,5.00,1,1,"kg",13.00,18
11860,605,13.00,13.65,2018-10-11,125,,28.50,5.00,1,1,"kg",15.00,18
11861,612,64.00,59.85,2018-10-11,125,,12.24,5.00,1,1,"kg",8.00,18
11862,620,65.00,63.31,2018-10-11,125,,24.00,5.00,1,1,"kg",13.00,18
11864,684,72.00,71.50,2018-10-11,125,,16.26,5.00,1,1,"kg",6.00,18
11866,824,21.00,16.80,2018-10-11,125,,20.93,5.00,1,1,"kg",7.00,18
11867,856,2.00,2.10,2018-10-11,125,,26.30,5.00,1,1,"kg",2.00,18
11868,895,10.00,21.00,2018-10-11,125,,19.60,5.00,1,1,"pièce(s)",10.00,18
11869,491,55.00,11.76,2018-10-16,125,,26.27,5.00,1,1,"kg",18.50,18
11871,515,54.00,52.39,2018-10-16,125,,9.42,5.00,1,1,"kg",6.00,18
11873,602,26.00,59.85,2018-10-16,125,,34.06,5.00,1,1,"kg",13.00,18
11876,684,48.00,43.56,2018-10-16,125,,16.26,5.00,1,1,"kg",6.00,18
11878,488,30.00,25.20,2018-10-18,125,,23.94,5.00,1,1,"kg",6.00,18
11879,491,92.50,94.92,2018-10-18,125,,26.27,5.00,1,1,"kg",18.50,18
11880,504,8.00,9.24,2018-10-18,125,,12.48,5.00,1,1,"kg",8.00,18
11881,506,18.00,16.80,2018-10-18,125,,8.70,5.00,1,1,"kg",6.00,18
11882,515,72.00,66.46,2018-10-18,125,,9.42,5.00,1,1,"kg",6.00,18
11883,536,4.00,4.20,2018-10-18,125,,13.88,5.00,1,1,"kg",4.00,18
11884,542,30.00,26.46,2018-10-18,125,,16.50,5.00,1,1,"kg",10.00,18
11885,569,8.00,10.50,2018-10-18,125,,20.40,5.00,1,1,"pièce(s)",20.00,18
11886,577,15.00,21.00,2018-10-18,125,,33.15,5.00,1,1,"kg",15.00,18
11887,584,30.00,21.00,2018-10-18,125,,8.46,5.00,1,1,"kg",9.00,18
11888,597,13.00,13.65,2018-10-18,125,,14.96,5.00,1,1,"kg",8.00,18
11889,601,26.00,13.65,2018-10-18,125,,24.24,5.00,1,1,"kg",12.00,18
11890,602,52.00,51.45,2018-10-18,125,,34.06,5.00,1,1,"kg",13.00,18
11891,612,16.00,12.44,2018-10-18,125,,12.24,5.00,1,1,"kg",8.00,18
11892,639,65.00,53.97,2018-10-18,125,,22.23,5.00,1,1,"kg",13.00,18
11893,684,64.00,54.42,2018-10-18,125,,16.26,5.00,1,1,"kg",6.00,18
11894,820,10.00,10.50,2018-10-18,125,,12.51,5.00,1,1,"pièce(s)",9.00,18
11895,824,21.00,21.00,2018-10-18,125,,20.93,5.00,1,1,"kg",7.00,18
11896,856,8.00,7.05,2018-10-18,125,,26.30,5.00,1,1,"kg",2.00,18
11897,894,14.00,13.65,2018-10-18,125,,31.78,5.00,1,1,"kg",14.00,18
11898,895,20.00,21.00,2018-10-18,125,,19.60,5.00,1,1,"pièce(s)",10.00,18
11907,489,12.00,2.10,2018-10-23,125,,17.70,5.00,1,1,"kg",6.00,18
11908,491,36.00,32.02,2018-10-23,125,,26.27,5.00,1,1,"kg",18.50,18
11909,515,18.00,20.47,2018-10-23,125,,9.42,5.00,1,1,"kg",6.00,18
11910,542,10.00,19.47,2018-10-23,125,,16.50,5.00,1,1,"kg",10.00,18
11911,574,15.00,50.29,2018-10-23,125,,10.26,5.00,1,1,"kg",9.00,18
11912,612,16.00,43.84,2018-10-23,125,,12.24,5.00,1,1,"kg",8.00,18
11914,894,28.00,53.15,2018-10-23,125,,31.78,5.00,1,1,"kg",14.00,18
11916,488,30.00,25.20,2018-10-25,125,,23.94,5.00,1,1,"kg",6.00,18
11918,491,80.00,104.05,2018-10-25,125,,26.27,5.00,1,1,"kg",18.50,18
11919,506,24.00,16.80,2018-10-25,125,,8.70,5.00,1,1,"kg",6.00,18
11920,515,42.00,40.42,2018-10-25,125,,9.42,5.00,1,1,"kg",6.00,18
11921,525,3.00,2.62,2018-10-25,125,,9.41,5.00,1,1,"kg",1.50,18
11922,536,4.00,4.20,2018-10-25,125,,13.88,5.00,1,1,"kg",4.00,18
11923,542,30.00,29.29,2018-10-25,125,,16.50,5.00,1,1,"kg",10.00,18
11924,552,4.00,4.20,2018-10-25,125,,9.76,5.00,1,1,"kg",4.00,18
11925,574,45.00,43.99,2018-10-25,125,,10.26,5.00,1,1,"kg",9.00,18
11926,584,30.00,31.50,2018-10-25,125,,8.46,5.00,1,1,"kg",9.00,18
11927,597,13.00,13.65,2018-10-25,125,,14.96,5.00,1,1,"kg",8.00,18
11928,601,13.00,13.65,2018-10-25,125,,24.24,5.00,1,1,"kg",12.00,18
11929,612,16.00,37.75,2018-10-25,125,,12.24,5.00,1,1,"kg",8.00,18
11930,654,30.00,24.25,2018-10-25,125,,15.90,5.00,1,1,"kg",10.00,18
11931,684,32.00,31.50,2018-10-25,125,,16.26,5.00,1,1,"kg",6.00,18
11932,894,70.00,59.68,2018-10-25,125,,31.78,5.00,1,1,"kg",14.00,18
11933,895,10.00,9.45,2018-10-25,125,,19.60,5.00,1,1,"pièce(s)",10.00,18
11952,488,6.00,6.30,2018-11-01,125,,23.94,5.00,1,1,"kg",6.00,18
11953,489,6.00,6.03,2018-10-30,125,,17.70,5.00,1,1,"kg",6.00,18
11954,491,148.00,142.17,2018-10-30,125,,26.27,5.00,1,1,"kg",18.50,18
11956,506,30.00,25.20,2018-11-01,125,,8.70,5.00,1,1,"kg",6.00,18
11957,513,90.00,88.72,2018-10-30,125,,11.28,5.00,1,1,"kg",6.00,18
11958,515,16.00,12.60,2018-11-01,125,,9.42,5.00,1,1,"kg",6.00,18
11959,536,10.00,10.50,2018-11-01,125,,13.88,5.00,1,1,"kg",4.00,18
11960,542,40.00,39.37,2018-10-30,125,,16.50,5.00,1,1,"kg",10.00,18
11961,574,130.00,123.27,2018-10-30,125,,10.26,5.00,1,1,"kg",9.00,18
11962,584,30.00,31.50,2018-11-01,125,,8.46,5.00,1,1,"kg",9.00,18
11963,599,14.00,13.65,2018-11-01,125,,25.76,5.00,1,1,"kg",14.00,18
11964,605,120.00,108.46,2018-10-30,125,,28.50,5.00,1,1,"kg",15.00,18
11965,684,40.00,37.17,2018-10-30,125,,16.26,5.00,1,1,"kg",6.00,18
11966,690,8.00,8.40,2018-11-01,125,,18.96,5.00,1,1,"kg",8.00,18
11967,698,126.00,113.19,2018-10-30,125,,23.94,5.00,1,1,"kg",14.00,18
11968,895,10.00,10.50,2018-11-01,125,,19.60,5.00,1,1,"pièce(s)",10.00,18
11969,491,74.00,68.25,2018-11-06,125,,26.27,5.00,1,1,"kg",18.50,18
11970,504,8.00,5.56,2018-11-06,125,,12.48,5.00,1,1,"kg",8.00,18
11971,513,84.00,64.20,2018-11-06,125,,11.28,5.00,1,1,"kg",6.00,18
11972,536,12.00,4.09,2018-11-06,125,,13.88,5.00,1,1,"kg",4.00,18
11973,542,40.00,25.30,2018-11-06,125,,16.50,5.00,1,1,"kg",10.00,18
11974,584,40.00,10.92,2018-11-06,125,,8.46,5.00,1,1,"kg",9.00,18
11975,612,40.00,33.39,2018-11-06,125,,12.24,5.00,1,1,"kg",8.00,18
11976,713,104.00,77.80,2018-11-06,125,,21.71,5.00,1,1,"kg",13.00,18
11977,894,98.00,79.17,2018-11-06,125,,31.78,5.00,1,1,"kg",14.00,18
11978,489,30.00,21.63,2018-11-13,125,,17.70,5.00,1,1,"kg",6.00,18
11979,491,111.00,40.09,2018-11-13,125,,26.27,5.00,1,1,"kg",18.50,18
11980,513,60.00,62.47,2018-11-13,125,,11.28,5.00,1,1,"kg",6.00,18
11984,690,8.00,3.15,2018-11-13,125,,18.96,5.00,1,1,"kg",8.00,18
11985,698,84.00,76.86,2018-11-13,125,,23.94,5.00,1,1,"kg",14.00,18
11986,894,56.00,60.06,2018-11-13,125,,31.78,5.00,1,1,"kg",14.00,18
11987,895,110.00,108.15,2018-11-13,125,,19.60,5.00,1,1,"pièce(s)",10.00,18
12011,488,30.00,25.20,2018-11-15,125,,23.94,5.00,1,1,"kg",6.00,18
12012,489,18.00,17.64,2018-11-15,125,,17.70,5.00,1,1,"kg",6.00,18
12013,491,129.50,124.75,2018-11-15,125,,26.27,5.00,1,1,"kg",18.50,18
12014,504,16.00,12.60,2018-11-15,125,,12.48,5.00,1,1,"kg",8.00,18
12015,506,20.00,18.90,2018-11-15,125,,8.70,5.00,1,1,"kg",6.00,18
12016,512,24.00,16.80,2018-11-15,125,,19.76,5.00,1,1,"kg",8.00,18
12017,513,54.00,50.76,2018-11-15,125,,11.28,5.00,1,1,"kg",6.00,18
12018,515,30.00,25.20,2018-11-15,125,,9.42,5.00,1,1,"kg",6.00,18
12019,536,10.00,10.50,2018-11-15,125,,13.88,5.00,1,1,"kg",4.00,18
12020,542,30.00,29.29,2018-11-15,125,,16.50,5.00,1,1,"kg",10.00,18
12021,584,36.00,51.55,2018-11-15,125,,8.46,5.00,1,1,"kg",9.00,18
12022,586,8.00,8.19,2018-11-15,125,,15.70,5.00,1,1,"kg",8.00,18
12023,599,14.00,13.65,2018-11-15,125,,25.76,5.00,1,1,"kg",14.00,18
12024,604,13.00,13.65,2018-11-15,125,,27.43,5.00,1,1,"kg",13.00,18
12025,690,24.00,19.53,2018-11-15,125,,18.96,5.00,1,1,"kg",8.00,18
12026,698,70.00,61.95,2018-11-15,125,,23.94,5.00,1,1,"kg",14.00,18
12027,720,13.00,13.65,2018-11-15,125,,20.96,5.00,1,1,"kg",8.00,18
12028,725,4.00,4.20,2018-11-15,125,,31.96,5.00,1,1,"kg",4.00,18
12029,774,30.00,31.50,2018-11-15,125,,10.00,5.00,1,1,"kg",8.00,18
12030,829,5.00,8.40,2018-11-15,125,,19.50,5.00,1,1,"kg",5.00,18
12032,894,56.00,48.61,2018-11-15,125,,31.78,5.00,1,1,"kg",14.00,18
12033,895,110.00,109.20,2018-11-15,125,,19.60,5.00,1,1,"pièce(s)",10.00,18
12044,489,6.00,10.50,2018-11-20,125,,17.70,5.00,1,1,"kg",6.00,18
12045,491,56.00,71.82,2018-11-20,125,,26.27,5.00,1,1,"kg",18.50,18
12046,513,60.00,74.13,2018-11-20,125,,11.28,5.00,1,1,"kg",6.00,18
12047,534,7.00,3.96,2018-11-20,125,,12.15,5.00,1,1,"kg",3.50,18
12048,573,40.00,32.23,2018-11-20,125,,16.20,5.00,1,1,"kg",10.00,18
12049,602,26.00,18.90,2018-11-20,125,,34.06,5.00,1,1,"kg",13.00,18
12050,604,26.00,23.62,2018-11-20,125,,27.43,5.00,1,1,"kg",13.00,18
12051,713,91.00,79.80,2018-11-20,125,,21.71,5.00,1,1,"kg",13.00,18
12052,894,14.00,11.76,2018-11-20,125,,31.78,5.00,1,1,"kg",14.00,18
12118,488,30.00,18.90,2018-11-22,125,,23.94,5.00,1,1,"kg",6.00,18
12120,491,111.00,93.24,2018-11-22,125,,26.27,5.00,1,1,"kg",18.50,18
12121,504,16.00,16.80,2018-11-22,125,,12.48,5.00,1,1,"kg",8.00,18
12122,511,70.00,69.04,2018-11-22,125,,31.20,5.00,1,1,"kg",10.00,18
12123,512,24.00,16.80,2018-11-22,125,,19.76,5.00,1,1,"kg",8.00,18
12124,515,16.00,25.20,2018-11-22,125,,9.42,5.00,1,1,"kg",6.00,18
12126,536,12.00,10.50,2018-11-22,125,,13.88,5.00,1,1,"kg",4.00,18
12127,542,50.00,39.48,2018-11-22,125,,16.50,5.00,1,1,"kg",10.00,18
12128,573,30.00,26.98,2018-11-22,125,,16.20,5.00,1,1,"kg",10.00,18
12129,584,20.00,21.00,2018-11-22,125,,8.46,5.00,1,1,"kg",9.00,18
12130,602,60.00,51.97,2018-11-22,125,,34.06,5.00,1,1,"kg",13.00,18
12131,620,70.00,54.39,2018-11-22,125,,24.00,5.00,1,1,"kg",13.00,18
12133,707,2.00,2.10,2018-11-22,125,,9.92,5.00,1,1,"kg",2.00,18
12134,725,4.00,4.20,2018-11-22,125,,31.96,5.00,1,1,"kg",4.00,18
12135,774,32.00,31.50,2018-11-22,125,,10.00,5.00,1,1,"kg",8.00,18
12136,828,13.00,13.65,2018-11-22,125,,26.26,5.00,1,1,"kg",13.00,18
12137,849,78.00,73.50,2018-11-22,125,,36.40,5.00,1,1,"kg",13.00,18
12139,895,20.00,21.00,2018-11-22,125,,19.60,5.00,1,1,"pièce(s)",10.00,18
12173,491,55.50,42.42,2018-12-04,125,,26.27,5.00,1,1,"kg",18.50,18
12175,511,40.00,35.65,2018-12-04,125,,31.20,5.00,1,1,"kg",10.00,18
12178,584,20.00,30.24,2018-12-04,125,,8.46,5.00,1,1,"kg",9.00,18
12179,654,26.00,48.30,2018-12-04,125,,15.90,5.00,1,1,"kg",10.00,18
12181,486,24.00,18.90,2018-12-06,125,,12.72,5.00,1,1,"kg",6.00,18
12182,491,148.00,148.57,2018-12-06,125,,26.27,5.00,1,1,"kg",18.50,18
12183,504,16.00,8.40,2018-12-06,125,,12.48,5.00,1,1,"kg",8.00,18
12184,506,24.00,18.90,2018-12-06,125,,8.70,5.00,1,1,"kg",6.00,18
12185,511,80.00,74.90,2018-12-06,125,,31.20,5.00,1,1,"kg",10.00,18
12186,512,48.00,42.00,2018-12-06,125,,19.76,5.00,1,1,"kg",8.00,18
12187,513,12.00,12.60,2018-12-06,125,,11.28,5.00,1,1,"kg",6.00,18
12189,536,8.00,8.40,2018-12-06,125,,13.88,5.00,1,1,"kg",4.00,18
12190,538,40.00,39.27,2018-12-06,125,,14.22,5.00,1,1,"kg",6.00,18
12191,584,80.00,82.32,2018-12-06,125,,8.46,5.00,1,1,"kg",9.00,18
12192,586,8.00,8.40,2018-12-06,125,,15.70,5.00,1,1,"kg",8.00,18
12193,602,13.00,13.65,2018-12-06,125,,34.06,5.00,1,1,"kg",13.00,18
12194,607,13.00,13.65,2018-12-06,125,,30.55,5.00,1,1,"kg",13.00,18
12195,654,65.00,59.43,2018-12-06,125,,15.90,5.00,1,1,"kg",10.00,18
12196,707,2.00,2.10,2018-12-06,125,,9.92,5.00,1,1,"kg",2.00,18
12197,725,4.00,4.20,2018-12-06,125,,31.96,5.00,1,1,"kg",4.00,18
12198,774,50.00,52.50,2018-12-06,125,,10.00,5.00,1,1,"kg",8.00,18
12199,828,65.00,64.05,2018-12-06,125,,26.26,5.00,1,1,"kg",13.00,18
12200,849,65.00,63.00,2018-12-06,125,,36.40,5.00,1,1,"kg",13.00,18
12202,486,6.00,3.36,2018-12-11,125,,12.72,5.00,1,1,"kg",6.00,18
12203,491,80.00,43.47,2018-12-11,125,,26.27,5.00,1,1,"kg",18.50,18
12205,512,80.00,74.34,2018-12-11,125,,19.76,5.00,1,1,"kg",8.00,18
12206,538,30.00,24.78,2018-12-11,125,,14.22,5.00,1,1,"kg",6.00,18
12207,573,70.00,46.51,2018-12-11,125,,16.20,5.00,1,1,"kg",10.00,18
12208,586,56.00,69.30,2018-12-11,125,,15.70,5.00,1,1,"kg",8.00,18
12209,611,80.00,74.34,2018-12-11,125,,40.00,5.00,1,1,"kg",16.00,18
12210,698,13.00,33.07,2018-12-11,125,,23.94,5.00,1,1,"kg",14.00,18
12211,713,26.00,51.13,2018-12-11,125,,21.71,5.00,1,1,"kg",13.00,18
12212,486,36.00,34.23,2018-12-13,125,,12.72,5.00,1,1,"kg",6.00,18
12213,491,111.00,128.94,2018-12-13,125,,26.27,5.00,1,1,"kg",18.50,18
12215,506,30.00,18.90,2018-12-13,125,,8.70,5.00,1,1,"kg",6.00,18
12216,511,40.00,42.00,2018-12-13,125,,31.20,5.00,1,1,"kg",10.00,18
12217,512,104.00,99.80,2018-12-13,125,,19.76,5.00,1,1,"kg",8.00,18
12218,513,30.00,31.50,2018-12-13,125,,11.28,5.00,1,1,"kg",6.00,18
12219,536,12.00,12.60,2018-12-13,125,,13.88,5.00,1,1,"kg",4.00,18
12220,538,42.00,41.05,2018-12-13,125,,14.22,5.00,1,1,"kg",6.00,18
12221,573,30.00,31.10,2018-12-13,125,,16.20,5.00,1,1,"kg",10.00,18
12222,584,50.00,52.50,2018-12-13,125,,8.46,5.00,1,1,"kg",9.00,18
12223,586,64.00,64.47,2018-12-13,125,,15.70,5.00,1,1,"kg",8.00,18
12224,601,13.00,13.65,2018-12-13,125,,24.24,5.00,1,1,"kg",12.00,18
12225,602,13.00,13.65,2018-12-13,125,,34.06,5.00,1,1,"kg",13.00,18
12226,611,65.00,60.16,2018-12-13,125,,40.00,5.00,1,1,"kg",16.00,18
12227,698,28.00,19.53,2018-12-13,125,,23.94,5.00,1,1,"kg",14.00,18
12228,707,2.00,2.10,2018-12-13,125,,9.92,5.00,1,1,"kg",2.00,18
12229,713,52.00,40.63,2018-12-13,125,,21.71,5.00,1,1,"kg",13.00,18
12230,725,8.00,8.40,2018-12-13,125,,31.96,5.00,1,1,"kg",4.00,18
12231,774,50.00,52.50,2018-12-13,125,,10.00,5.00,1,1,"kg",8.00,18
12232,849,65.00,63.00,2018-12-13,125,,36.40,5.00,1,1,"kg",13.00,18
12233,895,10.00,10.50,2018-12-13,125,,19.60,5.00,1,1,"pièce(s)",10.00,18
12234,225,5000.00,,2018-12-13,40,"459129",22.74,10.00,1,1,"graines enrobées",5000.00,11
12235,277,3000.00,,2018-12-13,162,"039133BE",19.83,10.00,1,1,"graines enrobées",5000.00,11
12236,924,2500.00,,2018-12-23,40,,20.58,5.00,1,1,"graines",2500.00,14
12237,474,10.00,10.50,2018-12-20,125,,17.16,5.00,1,1,"kg",6.00,18
12238,486,84.00,84.63,2018-12-18,125,,12.72,5.00,1,1,"kg",6.00,18
12239,491,222.00,267.85,2018-12-18,125,,26.27,5.00,1,1,"kg",18.50,18
12240,504,16.00,16.80,2018-12-20,125,,12.48,5.00,1,1,"kg",8.00,18
12241,506,30.00,22.36,2018-12-18,125,,8.70,5.00,1,1,"kg",6.00,18
12242,511,40.00,42.00,2018-12-20,125,,31.20,5.00,1,1,"kg",10.00,18
12243,512,70.00,84.00,2018-12-20,125,,19.76,5.00,1,1,"kg",8.00,18
12244,513,30.00,37.80,2018-12-20,125,,11.28,5.00,1,1,"kg",6.00,18
12246,534,8.00,8.40,2018-12-20,125,,12.15,5.00,1,1,"kg",3.50,18
12247,536,36.00,36.33,2018-12-18,125,,13.88,5.00,1,1,"kg",4.00,18
12248,538,60.00,78.33,2018-12-18,125,,14.22,5.00,1,1,"kg",6.00,18
12249,548,4.00,4.20,2018-12-20,125,,14.60,5.00,1,1,"kg",4.00,18
12250,569,8.00,10.50,2018-12-20,125,,20.40,5.00,1,1,"pièce(s)",20.00,18
12251,573,90.00,78.12,2018-12-18,125,,16.20,5.00,1,1,"kg",10.00,18
12252,584,40.00,63.00,2018-12-20,125,,8.46,5.00,1,1,"kg",9.00,18
12254,597,26.00,27.30,2018-12-20,125,,14.96,5.00,1,1,"kg",8.00,18
12255,601,91.00,121.38,2018-12-18,125,,24.24,5.00,1,1,"kg",12.00,18
12256,602,52.00,45.78,2018-12-18,125,,34.06,5.00,1,1,"kg",13.00,18
12257,620,84.00,133.66,2018-12-18,125,,24.00,5.00,1,1,"kg",13.00,18
12258,707,10.00,9.51,2018-12-18,125,,9.92,5.00,1,1,"kg",2.00,18
12259,725,4.00,12.60,2018-12-20,125,,31.96,5.00,1,1,"kg",4.00,18
12260,774,100.00,105.00,2018-12-20,125,,10.00,5.00,1,1,"kg",8.00,18
12261,829,10.00,10.50,2018-12-20,125,,19.50,5.00,1,1,"kg",5.00,18
12262,849,98.00,147.00,2018-12-20,125,,36.40,5.00,1,1,"kg",13.00,18
12263,856,4.00,4.20,2018-12-20,125,,26.30,5.00,1,1,"kg",2.00,18
12264,895,40.00,42.00,2018-12-20,125,,19.60,5.00,1,1,"pièce(s)",10.00,18
12265,941,2520.00,,2019-05-13,17,,63.00,5.00,1,1,"pièce(s)",84.00,9
12266,383,300.00,,2019-03-04,97,"A0031",43.25,10.00,1,1,"kg",25.00,13
12267,904,150.00,,2019-03-04,97,,51.60,5.00,1,1,"kg",25.00,13
12268,907,150.00,,2019-03-04,97,,51.60,5.00,1,1,"kg",25.00,13
12269,341,150.00,,2019-03-04,97,"A0075",51.50,10.00,1,1,"kg",25.00,13
12270,381,500.00,,2019-03-04,97,"A0064",51.50,10.00,1,1,"kg",25.00,13
12272,1087,100.00,,2018-12-27,97,,51.50,5.00,1,1,"kg",25.00,13
12275,905,300.00,,2018-12-27,97,,51.60,5.00,1,1,"kg",25.00,13
12276,263,80.00,,2019-02-18,4,,27.00,10.00,1,1,"kg",20.00,13
12277,144,20.00,,2019-02-18,4,,41.00,10.00,1,1,"kg",20.00,13
12278,989,2500.00,,2019-03-04,238,,25.00,5.00,1,1,"motte(s) x8",50.00,18
12279,98,10000.00,10000.00,2019-01-22,162,"038014BE",22.56,10.00,1,1,"graines enrobées",1000.00,11
12280,146,400.00,400.00,2019-01-22,17,"056154BG",82.50,10.00,1,1,"graines",1000.00,14
12281,152,600.00,200.00,2019-01-22,212,"042129BG",24.28,10.00,1,1,"graines",100.00,14
12282,153,10.00,10.00,2019-01-22,17,"058195BS",5.85,10.00,1,1,"g",5.00,14
12283,155,140000.00,140000.00,2019-01-22,212,"2006357",315.93,10.00,1,1,"graines",100000.0,14
12284,156,100000.00,175000.00,2019-01-22,212,"050030BG",315.93,10.00,1,1,"graines",100000.0,14
12285,157,400.00,400.00,2019-01-22,17,"049247BG",605.36,10.00,1,1,"graines",1000.00,14
12286,163,250.00,260.00,2019-01-22,17,"044004NS",298.50,10.00,1,1,"g",1000.00,14
12287,166,3000.00,2300.00,2019-01-22,7,,13.00,10.00,1,1,"graines",1000.00,14
12290,178,250.00,1000.00,2019-01-22,7,"886095",386.00,10.00,1,1,"graines",1000.00,14
12292,189,3000.00,3000.00,2019-01-22,4,"42010200",118.03,10.00,1,1,"graines enrobées",5000.00,11
12293,193,2000.00,1000.00,2019-01-22,10,"0290",48.60,10.00,1,1,"graines",1000.00,14
12294,195,100.00,100.00,2019-01-22,17,"028200BG",109.98,10.00,1,1,"graines",1000.00,14
12296,201,10000.00,6000.00,2019-01-22,36,"10076888",56.61,10.00,1,1,"graines",1000.00,14
12297,205,10000.00,17000.00,2019-01-22,4,"24003501",40.24,10.00,1,1,"graines",2500.00,14
12298,206,13000.00,13500.00,2019-01-22,4,"24017500",30.06,10.00,1,1,"graines",1000.00,14
12299,211,10000.00,7500.00,2019-01-22,36,"10076888",56.61,10.00,1,1,"graines",1000.00,14
12301,213,20.00,15.00,2019-01-22,17,"025500BS",8.82,10.00,1,1,"g",10.00,14
12302,215,50.00,50.00,2019-01-22,17,"056370NG",313.80,10.00,1,1,"graines",1000.00,14
12303,217,5000.00,5000.00,2019-01-22,162,"039162BE",21.77,10.00,1,1,"graines enrobées",1000.00,11
12304,222,5000.00,1500.00,2019-01-22,36,"10078310",48.00,10.00,1,1,"graines",2500.00,14
12305,227,70000.00,70000.00,2019-01-22,17,"034140BG",17.00,10.00,1,1,"graines",10000.00,14
12307,233,10000.00,15000.00,2019-01-22,10,"11290",13.95,10.00,1,1,"graines",10000.00,14
12310,244,1000.00,1050.00,2019-01-22,17,"056348BG",195.90,10.00,1,1,"graines",1000.00,14
12313,253,400.00,400.00,2019-01-22,17,"049039NG",226.60,10.00,1,1,"graines",1000.00,14
12314,256,400.00,550.00,2019-01-22,17,"056152BG",97.29,10.00,1,1,"graines",1000.00,11
12316,271,60000.00,70000.00,2019-01-22,17,"044052NK",405.00,10.00,1,1,"graines",250000.0,14
12320,278,5000.00,5000.00,2019-01-22,36,"10078172",27.83,10.00,1,1,"graines",1000.00,14
12321,280,10000.00,8000.00,2019-01-22,162,"039140BE",22.21,10.00,1,1,"graines enrobées",1000.00,11
12322,281,5000.00,5000.00,2019-01-22,162,"039146BE",22.21,10.00,1,1,"graines enrobées",1000.00,11
12325,303,225000.00,125000.00,2019-01-22,4,,41.00,10.00,1,1,"graines",25000.00,14
12326,308,600.00,300.00,2019-01-22,17,"056177BG",97.29,10.00,1,1,"graines ",1000.00,14
12327,310,7.00,4.00,2019-01-22,17,"053038BS",18.01,10.00,1,1,"kg",1.00,11
