"N°Stock Mouvement","Date Mouvement","Nature Mouvement","Quantité Mouvement"
4167,2017-12-31,2,1000.00
4166,2017-12-31,2,100.00
4166,2017-12-31,2,900.00
445,2017-12-31,2,40.00
2244,2017-12-31,2,20.00
4084,2017-12-31,2,120.00
444,2017-12-31,2,500.00
2243,2017-12-31,2,200.00
4165,2017-12-31,2,5000.00
4158,2017-12-31,2,150.00
1776,2017-12-31,2,10000.00
4083,2017-12-31,2,20.00
4194,2017-12-31,2,100.00
2310,2017-12-31,2,2.00
4208,2017-12-31,2,1700.00
4189,2017-12-31,2,100000.00
4174,2017-12-31,2,2500.00
2241,2017-12-31,2,40.00
4411,2017-12-31,2,1000.00
2295,2017-12-31,2,50.00
2434,2017-12-31,2,100.00
3008,2017-12-31,2,100.00
4074,2017-12-31,2,25.00
4081,2017-12-31,2,350.00
2239,2017-12-31,2,10.00
4080,2017-12-31,2,350.00
4185,2017-12-31,2,250.00
4591,2017-12-31,2,125000.00
4180,2017-12-31,2,50000.00
2307,2017-12-31,2,50000.00
4589,2017-12-31,2,50000.00
1603,2017-12-31,2,40000.00
2306,2017-12-31,2,300.00
4115,2017-12-31,2,300.00
4116,2017-12-31,2,400.00
4120,2017-12-31,2,200.00
4199,2017-12-31,2,20.00
5420,2018-01-09,1,78.00
5421,2018-01-09,1,24.00
5422,2018-01-09,1,18.50
5423,2018-01-09,1,18.00
5424,2018-01-09,1,60.00
5425,2018-01-09,1,24.00
5426,2018-01-09,1,18.00
5427,2018-01-09,1,60.00
5428,2018-01-09,1,30.00
5429,2018-01-09,1,48.00
4178,2017-12-31,2,1.00
2038,2018-01-12,1,2000.00
5430,2018-01-11,1,48.00
5431,2018-01-11,1,48.00
5432,2018-01-11,1,92.00
5433,2018-01-11,1,48.00
5434,2018-01-11,1,70.00
5435,2018-01-11,1,70.00
5436,2018-01-11,1,4.00
5437,2018-01-11,1,4.00
5438,2018-01-11,1,4.00
5439,2018-01-11,1,4.00
5440,2018-01-11,1,8.00
5441,2018-01-11,1,8.00
5442,2018-01-11,1,36.00
5443,2018-01-11,1,36.00
5444,2018-01-11,1,10.00
5445,2018-01-11,1,8.00
5446,2018-01-11,1,20.00
5447,2018-01-11,1,54.00
5448,2018-01-11,1,54.00
5449,2018-01-11,1,13.00
5450,2018-01-11,1,13.00
5451,2018-01-11,1,8.00
5452,2018-01-11,1,8.00
5453,2018-01-11,1,26.00
5454,2018-01-11,1,78.00
5455,2018-01-11,1,26.00
5456,2018-01-11,1,12.00
5457,2018-01-11,1,12.00
5458,2018-01-11,1,26.00
5459,2018-01-11,1,26.00
5460,2018-01-11,1,26.00
5461,2018-01-11,1,60.00
5462,2018-01-11,1,49.00
5463,2018-01-11,1,10.00
5464,2018-01-11,1,10.00
5465,2017-05-19,1,200.00
5466,2017-09-18,1,50000.00
5467,2017-12-04,1,100.00
5468,2017-07-27,1,5000.00
5469,2017-11-04,1,50000.00
5470,2017-09-18,1,20000.00
5471,2017-05-19,1,100.00
5472,2017-12-04,1,200.00
5473,2017-09-18,1,1000.00
5474,2017-12-04,1,50.00
5475,2017-09-18,1,20.00
5476,2017-12-05,1,250000.00
5477,2017-12-04,1,200000.00
5478,2017-12-04,1,200000.00
5479,2017-12-11,1,200.00
5480,2017-07-26,1,2000.00
5481,2017-12-05,1,300000.00
5482,2017-07-26,1,2500.00
5483,2017-09-26,1,50000.00
4163,2018-01-19,2,500.00
5484,2017-11-01,1,1500000.00
3148,2016-07-31,2,770.00
4406,2017-12-11,2,10000.00
2038,2018-01-19,2,4000.00
2223,2016-10-03,2,550.00
2224,2016-10-10,2,550.00
4557,2017-10-09,2,500.00
4559,2017-10-02,2,250.00
4558,2017-11-06,2,250.00
4562,2017-11-06,2,100.00
4563,2017-11-13,2,150.00
4556,2017-11-06,2,300.00
2990,2016-10-03,2,1406.00
3135,2016-11-08,2,356.00
3147,2016-11-14,2,240.00
2963,2016-12-12,2,77.00
2974,2016-11-07,2,130.00
2991,2016-09-05,2,77.00
1379,2014-10-07,2,6.00
5485,2018-01-18,1,20.00
5486,2018-01-18,1,48.00
5487,2018-01-23,1,24.00
5488,2018-01-18,1,129.50
5489,2018-01-18,1,24.00
5490,2018-01-23,1,66.00
5491,2018-01-18,1,70.00
5492,2018-01-18,1,4.00
5493,2018-01-18,1,8.00
5494,2018-01-18,1,24.00
5495,2018-01-23,1,30.00
5496,2018-01-18,1,10.00
5497,2018-01-18,1,4.00
5498,2018-01-18,1,12.00
5499,2018-01-18,1,60.00
5500,2018-01-18,1,63.00
5501,2018-01-18,1,13.00
5502,2018-01-18,1,13.00
5503,2018-01-23,1,72.00
5504,2018-01-18,1,24.00
5505,2018-01-18,1,16.00
5506,2018-01-23,1,8.00
5507,2018-01-18,1,26.00
5508,2018-01-18,1,26.00
5509,2018-01-18,1,26.00
5510,2018-01-18,1,39.00
5511,2018-01-23,1,39.00
5512,2018-01-18,1,26.00
5513,2018-01-18,1,4.00
5514,2018-01-18,1,48.00
5515,2018-01-23,1,24.00
5516,2018-01-23,1,66.00
5517,2018-01-18,1,70.00
5518,2018-01-18,1,4.00
5519,2018-01-18,1,8.00
5520,2018-01-18,1,24.00
5521,2018-01-23,1,30.00
5522,2018-01-18,1,12.00
5523,2018-01-18,1,13.00
5524,2018-01-23,1,72.00
5525,2018-01-18,1,24.00
5526,2018-01-18,1,16.00
5527,2018-01-23,1,8.00
5528,2018-01-18,1,20.00
5529,2018-01-18,1,8.00
5530,2018-01-23,1,72.00
5531,2018-01-18,1,63.00
5532,2018-01-23,1,39.00
5533,2018-01-18,1,4.00
5534,2018-01-18,1,20.00
5535,2018-01-18,1,20.00
5536,2018-01-23,1,72.00
5537,2018-01-31,1,1000.00
5538,2018-01-31,1,1000.00
5539,2018-01-31,1,3000.00
5540,2018-01-31,1,250.00
5541,2018-01-31,1,100000.00
5542,2018-01-31,1,8000.00
5543,2018-01-31,1,200.00
5544,2018-01-25,1,6.00
5545,2018-01-25,1,54.00
5546,2018-01-25,1,92.50
5547,2018-01-25,1,48.00
5548,2018-01-25,1,48.00
5549,2018-01-25,1,66.00
5550,2018-01-25,1,4.00
5551,2018-01-25,1,42.00
5552,2018-01-25,1,10.00
5553,2018-01-25,1,26.00
5554,2018-01-25,1,20.00
5555,2018-01-25,1,72.00
5556,2018-01-25,1,78.00
5557,2018-01-25,1,16.00
5558,2018-01-25,1,16.00
5559,2018-01-25,1,26.00
5560,2018-01-25,1,65.00
5561,2018-01-25,1,26.00
5562,2018-01-25,1,8.00
5563,2018-01-25,1,26.00
5564,2018-01-25,1,4.00
5565,2018-01-25,1,54.00
5566,2018-01-25,1,6.00
5567,2018-01-25,1,66.00
5568,2018-01-25,1,48.00
5569,2018-01-25,1,4.00
5570,2018-01-25,1,42.00
5571,2018-01-25,1,78.00
5572,2018-01-25,1,16.00
5573,2018-01-25,1,16.00
5574,2018-01-25,1,14.00
5575,2018-01-25,1,88.00
5576,2018-01-25,1,72.00
5577,2018-01-25,1,65.00
5578,2018-01-25,1,4.00
5579,2018-01-25,1,26.00
5580,2018-01-31,1,250.00
5581,2018-01-31,1,200.00
5582,2018-01-31,1,100.00
5583,2018-01-31,1,40000.00
5584,2018-01-25,1,10.00
5585,2018-01-25,1,10.00
5586,2018-01-31,1,250.00
5587,2018-01-31,1,750.00
5588,2018-01-31,1,400.00
5589,2018-01-31,1,250.00
5590,2018-01-31,1,500.00
5591,2018-01-31,1,200.00
5592,2018-01-31,1,200.00
5593,2018-01-31,1,100.00
5594,2018-01-25,1,88.00
5595,2018-01-31,1,200000.00
5596,2018-01-31,1,500.00
5597,2017-03-06,1,40.00
5598,2017-03-06,1,20.00
5603,2018-01-31,1,7500.00
5604,2018-01-31,1,50.00
5599,2018-01-31,1,7500.00
5600,2018-01-31,1,7500.00
5601,2018-01-31,1,5000.00
5602,2018-01-31,1,2500.00
5605,2018-01-31,1,10000.00
5606,2018-01-31,1,400.00
5607,2018-01-31,1,800.00
5608,2018-01-31,1,100.00
5609,2018-01-31,1,100000.00
5610,2018-01-31,1,400.00
5611,2018-01-31,1,400.00
5612,2018-01-31,1,300.00
5613,2018-01-31,1,20.00
5614,2018-01-31,1,200.00
5615,2018-01-31,1,0.50
5616,2018-01-31,1,50.00
5617,2018-01-31,1,150.00
5618,2018-01-31,1,5000.00
5619,2018-01-31,1,20.00
5620,2018-01-31,1,250.00
5621,2018-01-31,1,10000.00
5622,2018-01-31,1,1000.00
5623,2018-01-31,1,400.00
5624,2018-01-31,1,500.00
5625,2018-01-31,1,50.00
5626,2018-01-31,1,250.00
5627,2018-01-31,1,100.00
5628,2018-01-31,1,60000.00
5629,2018-01-31,1,20000.00
5630,2018-01-31,1,3500.00
5631,2018-01-31,1,10000.00
5632,2018-01-31,1,5000.00
5633,2018-01-31,1,10000.00
5634,2018-01-31,1,2000.00
5635,2018-01-31,1,100.00
5636,2018-01-31,1,2000.00
5637,2018-01-31,1,100.00
5638,2018-01-31,1,100.00
5639,2018-01-31,1,400.00
5640,2018-01-31,1,5.00
5641,2018-01-31,1,30.00
5642,2018-01-31,1,1500.00
5643,2018-01-31,1,200.00
5644,2018-01-31,1,400.00
5645,2018-01-31,1,500.00
5646,2018-01-31,1,150.00
5647,2018-01-31,1,1500.00
5648,2018-01-31,1,10000.00
5649,2018-01-31,1,350.00
5650,2018-01-31,1,100.00
5651,2018-01-31,1,300.00
5652,2018-01-31,1,500.00
5653,2018-01-31,1,50.00
5654,2018-01-31,1,1250.00
5655,2018-01-31,1,100.00
5656,2018-01-31,1,700.00
5657,2018-01-31,1,100.00
5658,2018-01-31,1,10000.00
5659,2018-01-31,1,2000.00
5660,2018-01-31,1,20.00
5661,2018-01-31,1,1000.00
5662,2018-01-31,1,1000.00
5664,2018-01-31,1,500.00
5665,2018-01-31,1,10000.00
5666,2018-01-31,1,20000.00
5667,2018-01-31,1,700.00
5668,2018-01-31,1,100.00
5669,2018-01-31,1,200.00
5670,2018-01-31,1,100.00
5671,2018-01-31,1,250.00
5672,2018-01-31,1,250.00
5673,2018-01-31,1,200.00
5674,2018-01-31,1,200.00
5675,2018-01-31,1,50.00
5676,2018-01-31,1,50.00
5677,2018-01-31,1,50.00
5678,2018-02-11,1,50.00
5679,2018-01-31,1,1000.00
5680,2018-01-31,1,200.00
5681,2018-01-31,1,1000.00
5682,2018-01-31,1,3000.00
5683,2018-01-31,1,5000.00
5684,2018-01-31,1,200.00
5685,2018-01-31,1,100.00
5686,2018-01-31,1,100000.00
5687,2018-01-31,1,10000.00
5688,2018-01-31,1,50.00
5689,2017-02-06,1,200.00
5690,2017-06-21,1,20.00
5691,2017-06-21,1,36.00
5692,2017-06-21,1,20.00
5693,2017-06-21,1,36.00
5694,2017-06-21,1,16.00
5695,2017-10-02,1,36.00
5696,2017-10-10,1,56.00
5697,2016-08-15,1,2.50
5698,2016-08-15,1,4.50
5699,2016-08-15,1,36.00
5700,2016-08-15,1,20.00
5701,2016-08-15,1,20.30
5702,2016-08-15,1,5.58
5703,2016-08-15,1,28.20
5704,2016-08-15,1,1.05
5705,2016-08-15,1,23.72
5706,2016-08-15,1,17.10
5707,2016-08-15,1,2.50
5708,2016-08-15,1,3.82
5709,2016-08-15,1,13.60
5710,2016-08-15,1,3.90
5711,2016-08-15,1,40.25
5712,2016-08-15,1,12.95
5713,2016-08-15,1,12.50
5714,2016-08-15,1,22.64
5715,2016-08-29,1,0.70
5716,2016-08-29,1,5.70
5717,2016-08-29,1,10.50
5718,2016-08-29,1,9.20
5719,2016-08-29,1,12.30
5720,2016-08-29,1,19.90
5721,2016-08-29,1,26.50
5722,2016-08-29,1,4.80
5723,2016-08-29,1,3.42
5724,2016-08-29,1,28.10
5725,2016-08-29,1,31.20
5726,2016-08-29,1,20.97
5727,2016-08-29,1,29.10
5728,2016-08-29,1,21.23
5729,2016-08-29,1,64.00
5730,2016-09-05,1,11.20
5731,2016-09-05,1,10.70
5732,2016-09-05,1,3.20
5733,2016-09-05,1,74.90
5734,2016-09-05,1,20.90
5735,2016-09-05,1,26.15
5736,2016-09-05,1,26.15
5737,2016-09-05,1,14.40
5738,2016-09-05,1,4.00
5739,2016-09-05,1,35.52
5740,2016-09-05,1,33.00
5741,2016-09-05,1,8.00
5742,2016-09-05,1,15.04
5743,2016-09-05,1,14.00
5744,2016-09-05,1,13.50
5745,2016-09-05,1,34.40
5746,2016-09-05,1,4.50
5747,2016-09-12,1,11.20
5748,2016-09-12,1,6.00
5749,2016-09-12,1,2.60
5750,2016-09-12,1,21.78
5751,2016-09-12,1,10.10
5752,2016-09-12,1,13.50
5753,2016-09-12,1,27.80
5754,2016-09-12,1,10.30
5755,2016-09-12,1,11.30
5756,2016-09-12,1,15.46
5757,2016-09-12,1,24.50
5758,2016-09-12,1,3.50
5759,2016-09-12,1,15.60
5760,2016-09-12,1,74.70
5761,2016-09-19,1,59.30
5762,2016-09-19,1,2.60
5763,2016-09-19,1,11.02
5764,2016-09-19,1,68.64
5765,2016-09-19,1,3.63
5766,2016-09-19,1,16.98
5767,2016-09-19,1,106.42
5768,2016-09-19,1,22.08
5769,2016-09-19,1,50.46
5770,2016-09-19,1,36.50
5771,2016-09-26,1,5.00
5772,2016-09-26,1,36.90
5773,2016-09-26,1,11.48
5774,2016-09-26,1,1.82
5775,2016-09-26,1,7.90
5776,2016-09-26,1,82.00
5777,2016-09-26,1,27.40
5778,2016-09-26,1,14.00
5779,2016-09-26,1,31.40
5780,2016-09-26,1,7.00
5781,2016-09-26,1,29.80
5782,2016-09-26,1,13.20
5783,2016-09-26,1,29.30
5784,2016-09-26,1,18.40
5785,2016-09-26,1,29.30
5786,2016-09-26,1,45.35
5787,2016-09-26,1,47.52
5788,2016-10-03,1,9.00
5789,2016-10-03,1,42.15
5790,2016-10-03,1,27.50
5791,2016-10-03,1,2.85
5792,2016-10-03,1,1.20
5793,2016-10-03,1,11.60
5794,2016-10-03,1,0.87
5795,2016-10-03,1,50.00
5796,2016-10-03,1,7.70
5797,2016-10-03,1,49.40
5798,2016-10-03,1,29.80
5799,2016-10-03,1,2.00
5800,2016-10-03,1,20.30
5801,2016-10-03,1,17.40
5802,2016-10-03,1,38.20
5803,2016-10-03,1,18.40
5804,2016-10-03,1,49.40
5805,2016-10-03,1,34.00
5806,2016-10-03,1,13.00
5807,2016-10-10,1,35.50
5808,2016-10-10,1,63.90
5809,2016-10-10,1,4.60
5810,2016-10-10,1,9.90
5811,2016-10-10,1,48.18
5812,2016-10-10,1,380.00
5813,2016-10-10,1,19.00
5814,2016-10-10,1,63.50
5815,2016-10-10,1,30.80
5816,2016-10-10,1,3.15
5817,2016-10-10,1,4.20
5818,2016-10-10,1,15.50
5819,2016-10-10,1,21.40
5820,2016-10-10,1,15.50
5821,2016-10-10,1,31.70
5822,2016-10-10,1,51.90
5823,2016-10-10,1,55.30
5824,2016-10-17,1,14.26
5825,2016-10-17,1,7.00
5826,2016-10-17,1,18.40
5827,2016-10-17,1,2.30
5828,2016-10-17,1,15.30
5829,2016-10-17,1,48.50
5830,2016-10-17,1,14.40
5831,2016-10-17,1,17.05
5832,2016-10-17,1,35.10
5833,2016-10-17,1,21.10
5834,2016-10-17,1,46.15
5835,2016-10-17,1,14.90
5836,2016-10-17,1,15.00
5837,2016-10-17,1,35.76
5838,2016-10-17,1,26.40
5839,2016-10-17,1,21.70
5840,2016-10-17,1,2.10
5841,2016-10-17,1,18.00
5842,2016-10-17,1,61.90
5843,2016-10-17,1,6.40
5844,2016-10-24,1,11.00
5845,2016-10-24,1,5.00
5846,2016-10-24,1,1.20
5847,2016-10-24,1,35.10
5848,2016-10-24,1,3.00
5849,2016-10-24,1,13.50
5850,2016-10-24,1,13.50
5851,2016-10-24,1,24.60
5852,2016-10-24,1,10.00
5853,2016-10-24,1,16.65
5854,2016-10-24,1,32.70
5855,2016-10-24,1,88.75
5856,2016-10-24,1,30.70
5857,2016-10-24,1,8.55
5858,2016-10-24,1,3.60
5859,2016-10-24,1,102.24
5860,2016-10-31,1,5.00
5861,2016-10-31,1,75.35
5862,2016-10-31,1,26.28
5863,2016-10-31,1,26.28
5864,2016-10-31,1,17.55
5865,2016-10-31,1,84.95
5866,2016-10-31,1,50.30
5867,2016-10-31,1,48.70
5868,2016-10-31,1,83.50
5869,2016-11-07,1,9.40
5870,2016-11-07,1,13.90
5871,2016-11-07,1,17.80
5872,2016-11-07,1,21.12
5873,2016-11-07,1,14.40
5874,2016-11-07,1,30.50
5875,2016-11-07,1,8.50
5876,2016-11-07,1,1.80
5877,2016-11-07,1,16.10
5878,2016-11-07,1,18.20
5879,2016-11-07,1,28.50
5880,2016-11-07,1,21.40
5881,2016-11-07,1,33.20
5882,2016-11-07,1,18.30
5883,2016-11-07,1,3.30
5884,2016-11-07,1,3.30
5885,2016-11-07,1,36.60
5886,2016-11-07,1,16.50
5887,2016-11-07,1,6.00
5888,2016-11-07,1,28.50
5889,2016-11-07,1,18.30
5890,2016-11-07,1,53.30
5891,2016-11-14,1,9.60
5892,2016-11-14,1,2.40
5893,2016-11-14,1,6.60
5894,2016-11-14,1,52.50
5895,2016-11-14,1,29.70
5896,2016-11-14,1,8.00
5897,2016-11-14,1,2.70
5898,2016-11-14,1,22.40
5899,2016-11-14,1,84.50
5900,2016-11-14,1,4.20
5901,2016-11-14,1,47.52
5902,2016-11-14,1,5.40
5903,2016-11-14,1,16.00
5904,2016-11-14,1,56.64
5905,2016-11-14,1,28.90
5906,2016-11-14,1,16.00
5907,2016-11-14,1,13.20
5908,2016-11-14,1,13.20
5909,2016-11-14,1,48.00
5910,2016-11-21,1,9.90
5911,2016-11-21,1,8.00
5912,2016-11-21,1,26.00
5913,2016-11-21,1,5.00
5914,2016-11-21,1,11.00
5915,2016-11-21,1,13.20
5916,2016-11-21,1,2.90
5917,2016-11-21,1,0.90
5918,2016-11-21,1,3.45
5919,2016-11-21,1,17.20
5920,2016-11-21,1,38.10
5921,2016-11-21,1,13.18
5922,2016-11-21,1,4.00
5923,2016-11-21,1,4.00
5924,2016-11-21,1,7.60
5925,2016-11-21,1,0.60
5926,2016-11-21,1,13.00
5927,2016-11-21,1,73.18
5928,2016-11-21,1,5.40
5929,2016-11-21,1,6.00
5930,2016-11-21,1,16.20
5931,2016-11-21,1,33.00
5932,2016-11-21,1,13.00
5933,2016-11-21,1,12.60
5934,2016-11-21,1,9.25
5935,2016-11-21,1,5.80
5936,2016-11-21,1,57.15
5937,2016-11-21,1,9.60
5938,2016-11-21,1,142.00
5939,2016-11-21,1,13.20
5940,2016-11-21,1,71.55
5941,2016-11-21,1,60.64
5942,2016-11-21,1,5.00
5943,2016-11-28,1,41.00
5944,2016-11-28,1,13.50
5945,2016-11-28,1,71.05
5946,2016-11-28,1,25.10
5947,2016-11-28,1,43.38
5948,2016-11-28,1,7.50
5949,2016-11-28,1,55.08
5950,2016-11-28,1,49.75
5951,2016-11-28,1,3.00
5952,2016-11-28,1,4.20
5953,2016-12-05,1,17.20
5954,2016-12-05,1,35.15
5955,2016-12-05,1,7.80
5956,2016-12-05,1,15.90
5957,2016-12-05,1,43.57
5958,2016-12-05,1,31.00
5959,2016-12-05,1,3.90
5960,2016-12-05,1,4.20
5961,2016-12-12,1,89.00
5962,2016-12-12,1,22.30
5963,2016-12-12,1,96.28
5964,2016-12-12,1,13.20
5965,2016-12-12,1,9.01
5966,2016-12-12,1,1.80
5967,2016-12-12,1,30.80
5968,2016-12-12,1,7.20
5969,2016-12-12,1,43.39
5970,2016-12-12,1,4.95
5971,2016-12-12,1,38.60
5972,2016-12-12,1,45.40
5973,2017-01-09,1,4.00
5974,2017-01-09,1,24.63
5975,2017-01-09,1,4.60
5976,2017-01-09,1,25.80
5977,2017-01-09,1,5.30
5978,2017-01-09,1,13.40
5979,2017-01-09,1,33.00
5980,2017-01-09,1,19.20
5981,2017-01-09,1,11.10
5982,2017-01-09,1,39.70
5983,2017-01-09,1,4.20
5984,2017-01-09,1,34.10
5985,2017-01-16,1,2.70
5986,2017-01-16,1,27.00
5987,2017-01-16,1,4.20
5988,2017-01-16,1,28.40
5989,2017-01-16,1,6.40
5990,2017-01-16,1,41.50
5991,2017-01-16,1,56.00
5992,2017-01-16,1,1.60
5993,2017-01-16,1,44.70
5994,2017-01-23,1,18.20
5995,2017-01-23,1,30.60
5996,2017-01-23,1,32.00
5997,2017-01-23,1,34.70
5998,2017-01-23,1,47.40
5999,2017-01-23,1,13.80
6000,2017-01-30,1,8.88
6001,2017-01-30,1,10.40
6002,2017-01-30,1,64.41
6003,2017-01-30,1,18.50
6004,2017-01-30,1,5.80
6005,2017-01-30,1,11.10
6006,2017-01-30,1,3.00
6007,2017-01-30,1,29.60
6008,2017-01-30,1,70.80
6009,2017-01-30,1,51.72
6010,2017-01-30,1,25.80
6011,2017-03-06,1,43.32
6012,2017-03-06,1,6.50
6013,2017-03-06,1,12.86
6014,2017-03-06,1,39.67
6015,2017-03-06,1,11.25
6016,2017-03-06,1,4.50
6017,2017-03-06,1,7.00
6018,2017-03-06,1,60.30
6019,2017-03-06,1,32.10
6020,2017-03-06,1,36.37
6021,2017-03-06,1,42.29
6022,2017-03-06,1,56.00
6023,2017-03-06,1,2.50
6024,2017-03-13,1,10.85
6025,2017-03-13,1,30.90
6026,2017-03-13,1,52.80
6027,2017-03-13,1,12.90
6028,2017-03-13,1,32.98
6029,2017-03-13,1,13.05
6030,2017-03-13,1,41.28
6031,2017-03-13,1,37.80
6032,2017-03-13,1,22.15
6033,2017-03-13,1,41.02
6034,2017-03-13,1,1.56
6035,2017-03-13,1,3.00
6036,2017-03-13,1,3.00
6037,2017-03-20,1,175.20
6038,2017-03-20,1,77.00
6039,2017-03-20,1,41.10
6040,2017-03-20,1,115.60
6041,2017-03-20,1,8.95
6042,2017-03-20,1,41.95
6043,2017-03-20,1,5.00
6044,2017-03-20,1,46.00
6045,2017-03-20,1,59.30
6046,2017-03-20,1,37.65
6047,2017-03-20,1,3.30
6048,2017-03-20,1,3.90
6049,2017-03-20,1,49.50
6050,2017-03-20,1,8.00
6051,2017-03-27,1,96.60
6052,2017-03-27,1,76.78
6053,2017-03-27,1,10.50
6054,2017-03-27,1,27.40
6055,2017-03-27,1,100.20
6056,2017-03-27,1,10.50
6057,2017-03-27,1,7.40
6058,2017-03-27,1,2.50
6059,2017-03-27,1,15.00
6060,2017-03-27,1,4.80
6061,2017-03-27,1,10.50
6062,2017-03-27,1,10.50
6063,2017-03-27,1,35.25
6064,2017-03-27,1,5.00
6065,2017-03-27,1,1.60
6066,2017-03-27,1,40.90
6067,2017-03-27,1,20.00
6068,2017-03-27,1,23.25
6069,2017-03-27,1,3.00
6070,2017-03-27,1,28.00
6071,2017-03-27,1,18.80
6072,2017-03-27,1,14.10
6073,2017-03-27,1,21.30
6074,2017-03-27,1,20.40
6075,2017-03-27,1,44.55
6076,2017-03-27,1,29.05
6077,2017-04-03,1,218.00
6078,2017-04-03,1,153.00
6079,2017-04-03,1,76.00
6080,2017-04-03,1,43.78
6081,2017-04-03,1,57.95
6082,2017-04-03,1,13.92
6083,2017-04-03,1,41.20
6084,2017-04-03,1,11.40
6085,2017-04-03,1,4.28
6086,2017-04-03,1,26.20
6087,2017-04-03,1,20.20
6088,2017-04-03,1,37.03
6089,2017-04-03,1,25.84
6090,2017-04-03,1,61.56
6091,2017-04-03,1,11.00
6092,2017-04-10,1,247.20
6093,2017-04-10,1,23.60
6094,2017-04-10,1,53.00
6095,2017-04-10,1,5.80
6096,2017-04-10,1,48.46
6097,2017-04-10,1,0.60
6098,2017-04-10,1,63.76
6099,2017-04-10,1,24.18
6100,2017-04-10,1,45.50
6101,2017-04-10,1,15.44
6102,2017-04-10,1,44.47
6103,2017-04-10,1,19.00
6104,2017-04-17,1,176.35
6105,2017-04-17,1,77.00
6106,2017-04-17,1,31.00
6107,2017-04-17,1,58.10
6108,2017-04-17,1,9.45
6109,2017-04-17,1,39.80
6110,2017-04-17,1,19.20
6111,2017-04-17,1,64.00
6112,2017-04-17,1,6.12
6113,2017-04-17,1,18.28
6114,2017-04-17,1,45.89
6115,2017-04-17,1,20.05
6116,2017-04-17,1,18.00
6117,2017-04-24,1,120.50
6118,2017-04-24,1,108.60
6119,2017-04-24,1,2.45
6120,2017-04-24,1,1.25
6121,2017-04-24,1,5.00
6122,2017-04-24,1,41.45
6123,2017-04-24,1,43.50
6124,2017-04-24,1,25.30
6125,2017-04-24,1,22.00
6126,2017-04-24,1,17.70
6127,2017-04-24,1,1.80
6128,2017-04-24,1,52.90
6129,2017-04-24,1,4.00
6130,2017-04-24,1,1.50
6131,2017-04-24,1,17.70
6132,2017-04-24,1,2.50
6133,2017-04-24,1,22.20
6134,2017-04-24,1,2.00
6135,2017-04-24,1,43.50
6136,2017-04-24,1,69.20
6137,2017-04-24,1,58.90
6138,2017-04-24,1,4.00
6139,2017-04-24,1,52.10
6140,2017-04-24,1,47.70
6141,2017-04-24,1,22.40
6142,2017-04-24,1,52.00
6143,2017-05-01,1,113.56
6144,2017-05-01,1,77.80
6145,2017-05-01,1,33.04
6146,2017-05-01,1,31.60
6147,2017-05-01,1,25.20
6148,2017-05-01,1,0.80
6149,2017-05-01,1,8.10
6150,2017-05-01,1,10.80
6151,2017-05-01,1,6.20
6152,2017-05-01,1,73.50
6153,2017-05-01,1,6.30
6154,2017-05-01,1,27.00
6155,2017-05-01,1,29.60
6156,2017-05-01,1,7.20
6157,2017-05-01,1,27.36
6158,2017-05-01,1,25.20
6159,2017-05-01,1,63.00
6160,2017-05-01,1,7.00
6161,2017-05-01,1,6.20
6162,2017-05-01,1,29.05
6163,2017-05-01,1,77.00
6164,2017-05-08,1,101.60
6165,2017-05-08,1,42.00
6166,2017-05-08,1,49.00
6167,2017-05-08,1,1.35
6168,2017-05-08,1,26.50
6169,2017-05-08,1,20.20
6170,2017-05-08,1,65.00
6171,2017-05-08,1,4.20
6172,2017-05-08,1,3.12
6173,2017-05-08,1,4.80
6174,2017-05-08,1,10.20
6175,2017-05-08,1,60.54
6176,2017-05-08,1,4.04
6177,2017-05-08,1,43.00
6178,2017-05-08,1,16.90
6179,2017-05-08,1,66.00
6180,2017-05-15,1,49.20
6181,2017-05-15,1,25.00
6182,2017-05-15,1,4.80
6183,2017-05-15,1,24.95
6184,2017-05-15,1,78.00
6185,2017-05-15,1,51.96
6186,2017-05-15,1,46.35
6187,2017-05-15,1,40.50
6188,2017-05-15,1,15.20
6189,2017-05-15,1,0.90
6190,2017-05-15,1,111.03
6191,2017-05-15,1,12.00
6192,2017-05-22,1,9.60
6193,2017-05-22,1,6.80
6194,2017-05-22,1,1.50
6195,2017-05-22,1,1.50
6196,2017-05-22,1,54.00
6197,2017-05-22,1,19.40
6198,2017-05-22,1,29.60
6199,2017-05-22,1,32.00
6200,2017-05-22,1,1.50
6201,2017-05-22,1,3.00
6202,2017-05-22,1,8.00
6203,2017-05-22,1,0.40
6204,2017-05-22,1,6.00
6205,2017-05-22,1,3.20
6206,2017-05-22,1,32.20
6207,2017-05-22,1,78.80
6208,2017-05-22,1,31.20
6209,2017-05-22,1,32.30
6210,2017-05-22,1,3.00
6211,2017-05-22,1,36.20
6212,2017-05-22,1,1.50
6213,2017-05-22,1,9.60
6214,2017-05-22,1,54.62
6215,2017-05-22,1,20.00
6216,2017-05-22,1,19.00
6217,2017-05-29,1,20.00
6218,2017-05-29,1,16.10
6219,2017-05-29,1,21.06
6220,2017-05-29,1,21.70
6221,2017-05-29,1,20.40
6222,2017-05-29,1,9.00
6223,2017-05-29,1,8.25
6224,2017-05-29,1,2.00
6225,2017-05-29,1,18.60
6226,2017-05-29,1,9.95
6227,2017-05-29,1,2.70
6228,2017-05-29,1,37.80
6229,2017-05-29,1,6.20
6230,2017-05-29,1,15.00
