id,vegetal,action,materiel_id,stock,plan palette,memo,main oeuvre,rendement,nb graine,vegetal,semaine début,semaine fin,action,rendement,anticipation,hebdomadaire,actif,conversion,date mise à jour
8869,836,32,,100,27,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8870,836,33,,100,27,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8871,836,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8872,836,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8873,837,32,,100,27,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8874,837,33,,100,27,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8875,837,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8876,837,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8881,839,32,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8882,839,33,,86,27,,,,,,01,52,1.00,1.05,1.00,1,1,1.00,
8883,839,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8884,839,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8885,832,32,,85,37,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8886,832,33,,85,37,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8887,832,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8888,832,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8893,841,32,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8894,841,33,,86,1,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
8895,841,8,131,57,11,Ail Prts,,,,,09,09,130.00,0.95,1.00,1,1,1.00,16/2/2026 14:01:52
8896,841,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8897,842,32,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8898,842,33,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8899,842,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8900,842,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8901,843,32,,42,2,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8902,843,33,,42,2,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
8903,843,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8904,843,37,,86,,,,,,,01,52,1.00,1.00,7.00,0,1,1.00,
8905,844,32,,86,29,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8906,844,33,,86,29,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
8907,844,34,17,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8908,844,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8910,845,16,,,,mettre de la terre tout le long du plastique et tous les mètres sur le plastique,3,,,,32,32,1.00,0.95,1.00,0,1,1.00,
8912,845,19,,,,,1,,,,32,32,1.00,0.95,1.00,0,1,1.00,
8913,845,24,8,86,1,enlever les feuilles abimées ou pourries,2,,,,48,52,2.00,0.95,2.00,0,1,1.00,26/1/2022 16:25:01
8914,845,33,,85,1,,,,,,48,52,2.00,0.90,2.00,1,1,1.00,26/1/2022 16:25:05
8915,845,35,,,,,,,,,47,52,2.00,0.95,2.00,1,1,1.00,
8916,845,36,,,,,1,,,,47,52,1.00,0.95,1.00,0,1,1.00,
8917,846,16,,,,mettre de la terre tout le long du plastique et tous les mètres sur le plastique,3,,,,32,32,1.00,0.95,1.00,0,1,1.00,
8919,846,19,,,,,1,,,,32,32,1.00,0.95,1.00,0,1,1.00,
8920,846,24,8,86,1,enlever les feuilles abimées ou pourries,2,,,,47,47,2.00,0.95,2.00,0,1,1.00,
8921,846,33,,85,1,,,,,,47,52,2.00,0.95,2.00,1,1,1.00,
8922,846,35,,,,,,,,,47,52,2.00,0.95,2.00,1,1,1.00,
8923,846,36,,,,,1,,,,47,52,1.00,0.95,1.00,0,1,1.00,
8927,848,32,,86,27,,,,,,01,03,1.00,0.95,1.00,1,1,1.00,
8928,848,32,,86,27,,,,,,48,52,1.00,0.95,1.00,1,1,1.00,
8929,848,33,,86,27,,,,,,48,52,1.00,0.95,1.00,1,1,1.00,
8930,848,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8931,848,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8932,699,32,,86,27,,,,,,01,20,1.00,0.95,1.00,0,1,1.00,
8933,849,32,,86,27,,,,,,29,52,1.00,0.95,1.00,1,1,1.00,
8934,849,33,,86,27,,,,,,29,52,1.00,0.95,1.00,1,1,1.00,
8935,849,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8936,849,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8937,850,32,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8938,850,33,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8939,850,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8940,850,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8942,851,34,149,,1,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8943,851,38,,,1,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8944,851,48,138,,2,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8945,852,32,,86,27,,,,,,01,03,1.00,0.95,1.00,1,1,1.00,
8946,852,32,,86,27,,,,,,50,52,1.00,0.95,1.00,1,1,1.00,
8947,852,33,,86,27,,,,,,50,52,1.00,0.95,1.00,1,1,1.00,
8948,852,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8949,852,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8950,725,32,,86,27,,,,,,50,52,1.00,0.95,1.00,1,1,1.00,
8951,433,15,,16,4,,,,,,18,28,,1.00,0.00,0,1,1.00,9/6/2022 15:44:11
8960,387,16,,,,mettre de la terre tout le long du plastique et tous les mètres sur le plastique,3,,,,08,41,1.00,0.95,1.00,0,1,1.00,
8962,387,19,,,,,1,,,,08,41,1.00,0.95,1.00,0,1,1.00,
8963,387,24,8,86,1,enlever les feuilles abimées ou pourries,2,,,,18,50,2.00,0.95,2.00,0,1,1.00,
8964,387,33,,85,1,,,,,,18,50,2.00,0.95,2.00,1,1,1.00,
8965,387,35,,,,,,,,,18,50,2.00,0.95,2.00,1,1,1.00,
8966,387,36,,,,,1,,,,18,50,1.00,0.95,1.00,0,1,1.00,
8967,713,32,,86,27,,,,,,01,20,1.00,0.95,1.00,1,1,1.00,
8974,857,32,,86,27,,,,,,01,10,1.00,0.95,1.00,1,1,1.00,
8975,857,33,,86,27,,,,,,01,10,1.00,0.85,1.00,1,1,1.00,
8976,857,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8977,857,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8978,858,32,,86,27,,,,,,01,15,1.00,0.95,1.00,1,1,1.00,
8979,858,33,,86,27,,,,,,01,15,1.00,0.95,1.00,1,1,1.00,
8980,858,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8981,858,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8982,847,1,,,,,,,,,01,01,,1.00,0.00,0,1,1.00,
8983,847,2,,16,,,,,,,13,13,,1.00,0.00,0,1,1.00,
8984,855,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,
8985,855,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,
8987,855,14,,62,19,,1,,,,12,13,1.00,0.95,1.00,0,1,1.00,
8988,855,8,,16,,,,,,,10,10,1.00,0.98,1.00,0,1,1.00,
8989,756,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,
8990,756,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,
8991,756,4,50,,,,1,,,,18,22,1.00,1.00,1.00,0,1,1.00,
8993,756,9,,62,19,,1,,,,10,10,1.00,0.95,1.00,0,1,1.00,9/11/2021 14:46:01
8994,863,32,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8995,863,33,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8996,863,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8997,863,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8998,864,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,13/10/2020 14:05:56
8999,864,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,13/10/2020 14:05:56
9003,859,32,,85,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9004,859,33,,85,27,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
9005,859,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9006,859,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9007,860,32,,85,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9008,860,33,,85,27,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
9009,860,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9010,860,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9011,861,32,,85,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9012,861,33,,85,27,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
9013,861,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9014,861,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9023,865,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,
9024,865,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,
9037,865,9,,16,4,,2,,,,04,04,1.00,0.95,1.00,0,1,1.00,
9038,758,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,
9039,758,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,
9041,758,9,,16,20,,,,,,13,13,1.00,0.98,1.00,0,1,1.00,
9042,170,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,
9043,170,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,
9046,757,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,
9047,757,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,
9048,757,57,,16,11,4 caisses ADH,,,112,,16,16,,0.94,21.00,0,1,1.00,27/11/2025 14:12:05
9049,757,9,,16,,amateur,,,,,13,13,1.00,0.98,1.00,0,1,1.00,
9050,431,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,
9051,431,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,
9052,431,57,,16,11,2 caisses ADH,,,56,,17,17,,0.96,21.00,0,1,1.00,20/11/2025 14:58:25
9053,431,9,,16,20,,,,,,16,16,1.00,0.98,1.00,0,1,1.00,
9633,975,33,,84,36,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
9634,975,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9635,975,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9636,976,32,,84,36,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9637,976,33,,84,36,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
9638,976,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9639,976,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9640,977,32,,84,36,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9641,977,33,,84,36,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
9643,977,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9644,978,32,,84,36,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9645,978,33,,84,36,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
9646,978,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9647,978,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9648,979,32,,84,36,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9649,979,33,,84,36,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
9650,979,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9651,979,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9664,982,39,,16,,,1,,,,14,19,1.00,0.95,1.00,0,1,1.00,
9665,982,15,,16,21,,1,,,,19,25,1.00,0.95,1.00,0,1,1.00,
9666,982,6,,16,24,,1,,,,13,13,1.00,0.95,1.00,0,1,1.00,
9667,982,52,,16,,,1,,,,14,19,1.00,1.00,1.00,0,1,1.00,
9668,983,39,,16,,,1,,,,14,19,1.00,0.95,1.00,0,1,1.00,
9669,983,15,,16,21,,1,,,,19,25,1.00,0.95,1.00,0,1,1.00,
9670,983,6,,16,24,,1,,,,13,13,1.00,0.95,1.00,0,1,1.00,
9671,983,52,,16,,,1,,,,14,19,1.00,1.00,1.00,0,1,1.00,
9672,981,39,,16,,,1,,,,14,19,1.00,0.95,1.00,0,1,1.00,
9673,981,15,,16,21,,1,,,,19,25,1.00,0.95,1.00,0,1,1.00,
9674,981,6,,16,24,,1,,,,13,13,1.00,0.95,1.00,0,1,1.00,
9675,981,52,,16,,,1,,,,14,19,1.00,1.00,1.00,0,1,1.00,
9680,984,14,,16,,,,,,,12,12,,1.00,0.00,0,1,1.00,9/6/2022 15:51:23
9681,984,15,,16,21,,,,,,15,20,1.00,0.95,0.00,0,1,1.00,
9682,984,6,,16,24,,1,,,,14,14,1.00,0.95,1.00,0,1,1.00,
9683,984,52,,16,,,1,,,,12,20,1.00,0.97,1.00,0,1,1.00,
9698,981,17,,,,,,,,,18,28,1.00,0.95,1.00,0,1,1.00,
9699,988,49,,,,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
9700,986,1,,,,,,,,,01,01,,1.00,0.00,0,1,1.00,
9701,986,2,,16,,,,,,,03,13,,1.00,0.00,0,1,1.00,
9702,1046,17,,,,,,,,,18,28,1.00,0.95,1.00,0,1,1.00,
9703,987,49,,,,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
9712,412,24,,85,3,,,,,,20,30,,1.00,0.00,0,1,1.00,27/10/2022 14:53:25
9714,412,34,200,,,,,,,,20,30,,1.00,0.00,1,1,1.00,27/10/2022 14:53:31
9715,412,32,,2,7,,,,,,20,30,1.00,0.95,0.00,0,1,1.00,
9716,412,33,,2,3,,,,,,20,30,1.00,1.00,2.00,1,1,1.00,
9717,412,35,,,29,,,,,,20,30,1.00,0.95,1.00,1,1,1.00,
9718,989,3,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,15/11/2022 14:44:26
9719,989,1,,,,,,,,,26,26,1.00,0.95,1.00,0,1,1.00,13/3/2023 12:05:06
9720,989,2,,,,,,,,,08,15,1.00,0.95,1.00,0,1,1.00,14/3/2023 15:42:24
9721,1,32,,85,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9722,1,33,,85,27,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
9723,1,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9724,1,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9729,990,1,,23,,,,,,,35,35,,1.00,1.00,0,1,1.00,
9730,990,2,,23,,,,,,,38,38,,1.00,1.00,0,1,1.00,
9739,991,32,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9740,991,33,,86,27,,,,,,01,52,1.00,0.85,1.00,1,1,1.00,
9741,991,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9742,991,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
9743,19,31,,,,,,,,,01,52,,1.00,0.00,0,1,1.00,
9744,908,17,,,,,,,,,17,19,1.00,0.95,1.00,0,1,1.00,
9745,908,23,106,,,,,,,,25,25,1.00,0.95,1.00,0,1,1.00,
9746,908,23,106,,,,,,,,29,29,1.00,0.95,1.00,0,1,1.00,
9747,908,24,52,84,7,,,,,,36,39,3.00,0.95,1.00,0,1,1.00,
9748,908,32,,85,7,,,,,,36,40,2.00,0.95,1.00,0,1,1.00,
9749,908,33,,85,29,,,,,,36,40,2.00,1.00,2.00,1,1,1.00,
9750,908,34,13,,9,,,,,,01,22,2.00,0.99,1.00,1,1,1.00,
9751,908,35,,,2,,,,,,01,25,2.00,0.95,1.00,1,1,1.00,
9755,92,24,52,84,7,,,,,,36,39,3.00,0.95,1.00,0,1,1.00,
9756,92,32,,85,7,,,,,,25,40,2.00,0.95,1.00,0,1,1.00,15/11/2021 11:46:21
9757,92,33,,85,29,,,,,,36,40,2.00,1.10,2.00,1,1,1.00,
9758,92,34,437,,9,,,,,,01,22,2.00,1.00,1.00,1,1,1.00,
9759,92,35,,,2,,,,,,01,25,2.00,0.95,1.00,1,1,1.00,
9764,838,32,,85,7,,,,,,36,40,2.00,0.95,1.00,0,1,1.00,
9765,838,33,,85,2,,,,,,36,40,2.00,1.00,2.00,0,1,1.00,
9766,838,34,13,,9,,,,,,01,22,2.00,0.99,1.00,1,1,1.00,
9767,838,35,,,2,,,,,,01,25,2.00,0.95,1.00,1,1,1.00,
9772,883,32,,85,7,,,,,,36,40,2.00,0.95,1.00,0,1,1.00,
9773,883,33,,85,2,,,,,,36,40,2.00,1.00,2.00,0,1,1.00,
9774,883,34,13,,9,,,,,,01,22,2.00,0.95,1.00,1,1,1.00,
9775,883,35,,,2,,,,,,01,25,2.00,0.95,1.00,1,1,1.00,
9777,71,23,106,,,,,,,,25,25,1.00,0.95,1.00,0,1,1.00,
9778,71,23,106,,,,,,,,29,29,1.00,0.95,1.00,0,1,1.00,
9779,71,24,52,84,7,,,,,,36,39,3.00,0.95,1.00,0,1,1.00,
9780,71,32,,85,7,,,,,,36,40,2.00,0.95,1.00,0,1,1.00,
9781,71,33,,85,29,,,,,,36,40,2.00,1.05,2.00,0,1,1.00,
9782,71,34,437,,9,,,,,,01,22,2.00,0.95,1.00,1,1,1.00,
9783,71,35,,,2,,,,,,01,25,2.00,0.95,1.00,1,1,1.00,
9784,73,17,,,,,,,,,17,19,1.00,0.95,1.00,0,1,1.00,
9785,73,23,106,,,,,,,,25,25,1.00,0.95,1.00,0,1,1.00,
9786,73,23,106,,,,,,,,29,29,1.00,0.95,1.00,0,1,1.00,
9787,73,24,52,84,7,,,,,,36,39,3.00,0.95,1.00,0,1,1.00,
9788,73,32,,85,7,,,,,,36,40,2.00,0.95,1.00,0,1,1.00,
9789,73,33,,85,29,,,,,,36,40,2.00,0.95,2.00,0,1,1.00,
9790,73,34,13,,9,,,,,,01,22,2.00,0.95,1.00,1,1,1.00,
9791,73,35,,,2,,,,,,01,25,2.00,0.95,1.00,1,1,1.00,
9793,91,23,106,,,,,,,,25,25,1.00,0.95,1.00,0,1,1.00,
9794,91,23,106,,,,,,,,29,29,1.00,0.95,1.00,0,1,1.00,
9795,91,24,52,84,7,,,,,,36,39,3.00,0.95,1.00,0,1,1.00,
9796,91,32,,85,7,,,,,,36,40,2.00,0.95,1.00,0,1,1.00,
9797,91,33,,85,29,,,,,,36,40,2.00,1.05,2.00,0,1,1.00,
9798,91,34,13,,9,,,,,,01,22,2.00,0.95,1.00,1,1,1.00,
9799,91,35,,,2,,,,,,01,25,2.00,0.95,1.00,1,1,1.00,
9804,840,32,,85,7,,,,,,36,40,2.00,0.95,1.00,0,1,1.00,
9805,840,33,,85,2,,,,,,36,40,2.00,0.95,2.00,0,1,1.00,
9806,840,34,13,,9,,,,,,01,22,2.00,0.95,1.00,1,1,1.00,
9807,840,35,,,2,,,,,,01,25,2.00,0.95,1.00,1,1,1.00,
9808,4,31,311,87,,,1,,,,18,50,2.00,1.00,2.00,0,1,1.00,
9815,328,31,309,,,,,,,,01,52,,1.00,0.00,0,1,1.00,
9817,79,32,,86,1,,1,,,,14,42,1.00,0.95,1.00,0,1,1.00,
9819,79,34,,,3,,5,,,,14,42,2.00,0.95,1.00,1,1,1.00,
11276,988,54,,,,,,,,,01,52,,0.95,0.00,0,1,1.00,
11277,445,32,,,1,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
11278,445,33,,85,1,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
11281,445,54,,,,,,,,,01,52,,0.95,0.00,0,1,1.00,
11299,466,33,,85,1,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
11300,466,34,15,,,,,,,,01,52,,0.95,1.00,1,1,1.00,
11301,466,35,,,1,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
11302,466,54,,,,,,,,,01,52,,0.95,0.00,0,1,1.00,
11303,460,34,15,,2,,,,,,01,52,,0.95,1.00,1,1,1.00,
11304,460,35,,,2,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
11305,460,54,,,,,,,,,01,52,,0.95,0.00,0,1,1.00,
11306,392,35,,,1,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
11307,392,54,,,,,,,,,01,52,,0.95,0.00,0,1,1.00,
11308,391,34,15,,,,,,,,01,52,,0.95,1.00,1,1,1.00,
11309,391,35,,,1,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
11310,391,54,,,,,,,,,01,52,,0.95,0.00,0,1,1.00,
11316,1042,32,,84,1,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
11317,1042,33,,85,1,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
11318,1042,34,15,,,,,,,,01,52,,0.95,1.00,1,1,1.00,
11319,1042,35,,,1,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
11320,1042,54,,,,,,,,,01,52,,0.95,0.00,0,1,1.00,
11321,395,32,,84,1,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
11322,395,33,,85,1,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
11323,395,34,15,,,,,,,,01,52,,0.95,1.00,1,1,1.00,
11324,395,35,,,1,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
11325,395,54,,,,,,,,,01,52,,0.95,0.00,0,1,1.00,
11326,396,32,,84,1,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
11327,396,33,,85,1,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
11330,396,54,,,,,,,,,01,52,,0.95,0.00,0,1,1.00,
11331,1033,32,,84,1,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
11332,1033,33,,85,1,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
11333,1033,34,15,,,,,,,,01,52,,0.95,1.00,1,1,1.00,
11334,1033,35,,,1,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
11335,1033,54,,,,,,,,,01,52,,0.95,0.00,0,1,1.00,
11341,987,19,,16,4,,1,,,,01,52,1.00,0.95,0.00,0,1,1.00,
11342,987,24,,84,1,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
11343,987,32,,84,1,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
11344,987,33,,85,1,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
11345,987,34,15,,,,,,,,01,52,,0.95,1.00,1,1,1.00,
16090,1315,56,4,16,33,1 caisse PRO,,,91,,28,28,,1.00,21.00,0,1,1.00,30/4/2024 14:08:46
16091,1315,56,4,16,33,1 caisse PRO,,,91,,29,29,,1.00,21.00,0,1,1.00,30/4/2024 14:09:18
16096,98,56,4,16,33,3 caisse PRO,3,,273,,28,28,,0.99,28.00,0,1,1.00,30/4/2024 14:19:05
16097,102,17,196,105,20,,,,,,18,18,,1.00,35.00,0,1,1.00,6/5/2025 18:02:05
16098,120,17,196,105,20,,,,,,18,18,,1.00,35.00,0,1,1.00,6/5/2025 18:03:00
16099,1337,52,,16,,,,,,,14,25,,1.00,0.00,0,1,1.00,3/5/2024 17:06:20
16101,1337,17,131,60,20,,,,,,19,19,,1.00,80.00,0,1,1.00,3/5/2024 17:06:39
16104,8,12,,,,,,1.00,,,13,13,,1.00,0.00,0,1,1.00,7/5/2024 17:51:33
16105,1325,24,,,,,,1.00,,,18,18,,1.00,0.00,0,1,1.00,10/5/2024 17:05:22
16106,1325,24,,,,,,1.00,,,17,17,,1.00,0.00,0,1,1.00,10/5/2024 17:05:54
16107,64,24,,86,10,,,1.00,,,18,18,,1.00,0.00,0,1,1.00,10/5/2024 17:06:48
16108,64,24,,86,10,,,1.00,,,19,19,,1.00,0.00,0,1,1.00,27/1/2025 11:22:57
16109,321,17,299,76,20,s11,,,,,21,21,,1.00,77.00,0,1,1.00,10/5/2024 17:57:24
16111,928,57,4,16,11,1 caisse Magasin,3,,91,,24,24,,0.95,21.00,0,1,1.00,24/5/2024 10:13:42
16112,313,57,,16,11,22 lots ADH,1,,364,,13,13,1.00,0.99,21.00,0,1,1.00,23/5/2024 16:23:52
16113,313,57,,16,11,22 lots ADH,1,,364,,15,15,1.00,0.99,21.00,0,1,1.00,23/5/2024 16:24:08
16114,1399,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,30/5/2024 09:55:19
16115,1399,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,30/5/2024 09:55:19
16135,1399,9,,16,,,2,,,,05,34,1.00,0.95,1.00,0,1,1.00,30/5/2024 09:55:20
16136,1286,57,,62,22,300 ADH,1,,300,,11,11,1.00,0.86,56.00,0,1,1.00,5/2/2026 13:18:12
16137,1286,6,,,11,8 caisses,1,1.00,224,,14,14,,1.00,0.00,0,1,1.00,8/1/2026 15:22:24
16139,218,57,,16,11,22 lots ADH,1,,273,,16,16,1.00,0.99,28.00,0,1,1.00,31/5/2024 09:41:59
16140,917,57,,16,11,8 caisses ADH*,,,224,,17,17,1.00,0.74,21.00,0,1,1.00,6/11/2025 14:41:30
16141,1351,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,6/6/2024 17:45:32
16142,1351,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,6/6/2024 17:45:32
16143,1351,8,293,,34,,,,20000,,52,52,,0.96,1.00,0,1,1.00,28/6/2024 13:42:08
16144,1350,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,6/6/2024 17:45:45
16145,1350,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,6/6/2024 17:45:45
16146,1350,8,293,,34,,,,20000,,52,52,,0.96,1.00,0,1,1.00,28/6/2024 13:41:56
16147,436,17,349,106,20,série 23,,,,,26,26,,1.00,49.00,0,1,1.00,11/7/2025 17:44:10
16150,436,17,349,105,20,série 23,,,,,28,28,,1.00,49.00,0,1,1.00,11/7/2025 17:44:26
16151,436,17,349,46,20,série 28,,,,,30,30,,1.00,49.00,0,1,1.00,25/7/2025 16:02:45
16153,118,17,131,105,20,série s/22s23 pc,,,,,29,29,,1.00,50.00,0,1,1.00,11/7/2025 17:53:49
16155,102,17,196,78,20,s26/27,,,,,29,29,,1.00,35.00,0,1,1.00,11/7/2025 17:51:23
16156,107,17,349,74,20,s24* 1 chapelle,,,2100,,29,29,,1.00,65.00,0,1,1.00,2/12/2025 15:02:01
16166,1400,1,,23,,,,,,,01,01,1.00,1.00,1.00,0,1,1.00,26/7/2024 11:47:28
16167,1400,2,,23,,,,,,,01,03,1.00,1.00,1.00,0,1,1.00,26/7/2024 11:47:29
16168,1400,8,4,16,20,6 caisses,,,840,,02,02,1.00,0.99,63.00,0,1,1.00,19/12/2024 16:09:20
16169,1400,8,4,16,20,2 caisses,,,280,,33,33,1.00,0.99,21.00,0,0,1.00,26/7/2024 11:47:29
16171,1400,8,4,16,20,3 caisses,,,420,,35,35,1.00,0.99,35.00,0,0,1.00,26/7/2024 11:47:29
