régionCNC,N° auto,nom,région administrative,adresse,code INSEE,commune,population de la commune,DEP,N°UU,unité urbaine,population unité urbaine,situation géographique,écrans,fauteuils,semaines d'activité,séances,entrées 2024,entrées 2023,évolution entrées,tranche d'entrées,propriétaire,AE,catégorie Art et Essai,label Art et Essai,genre,multiplexe,zone de la commune,nombre de films programmés,nombre de films inédits,nombre de films en semaine 1,PdM en entrées des films français,PdM en entrées des films américains,PdM en entrées des films européens,PdM en entrées des autres films,films Art et Essai,part des séances de films Art et Essai,PdM en entrées des films Art et Essai,latitude,longitude
3,86561,REX,BRETAGNE,21 AVENUE MILN,56034,Carnac,4337,56,56304,Carnac,13429,06-autres communes et unités urbaines,2,422,49,1172,31787,34265,-7.2,De 30 à 40 000 entrées,,OUI,E,,FIXE,NON,C,96,74,33,68.1,22.4,9.2,0.3,33,14.5,12.3,47.572383,-3.075775
7,86693,L ARTEA,PROVENCE-ALPES-COTE D'AZUR,AVENUE CARDINAL DE LAVIGERIE,13119,Carnoux-en-Provence,6706,13,13207,Carnoux-en-Provence,6706,06-autres communes et unités urbaines,1,306,37,185,2580,2322,11.1,De 2 à 5 000 entrées,,NON,NON,,FIXE,NON,I,144,127,1,49.7,26.4,23.2,0.7,53,35.6,33.3,43.256071,5.568869
7,86772,Salle des Fêtes,PROVENCE-ALPES-COTE D'AZUR,BOULODROME,84030,Caromb,3505,84,00754,Avignon,468293,04-Unités urbaines de 100 000 hbts ou plus,1,,47,213,8230,7790,5.6,De 5 à 10 000 entrées,,OUI,E,,ITINERANT,NON,B,114,81,0,65.6,17.5,15.0,1.9,77,69.0,62.9,44.109395,5.112026
7,86781,RIVOLI,PROVENCE-ALPES-COTE D'AZUR,56 AVENUE VICTOR HUGO,84031,Carpentras,30564,84,00754,Avignon,468293,04-Unités urbaines de 100 000 hbts ou plus,4,612,53,6056,139194,129866,7.2,De 100 à 150 000 entrées,,OUI,C,JPPR,FIXE,NON,B,269,187,142,59.1,22.6,15.6,2.7,175,51.7,41.2,44.050347,5.047636
4,86860,SALLE MULTISERVICE,NOUVELLE AQUITAINE,1 ROUTE DEPARTEMENTALE 42,64167,Carrère,219,64,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,,18,56,3423,5076,-32.6,De 2 à 5 000 entrées,,NON,NON,,ITINERANT,NON,R,23,12,0,88.9,5.0,6.1,0.0,8,27.7,23.8,43.4817151,-0.2803853000000345
7,86930,JULIETTE GRECO,PROVENCE-ALPES-COTE D'AZUR,BOULEVARD LA COLLE BELLE,06033,Carros,13010,06,06701,Nice,966577,04-Unités urbaines de 100 000 hbts ou plus,1,277,22,125,6928,5662,22.4,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,B,117,92,0,58.2,21.4,16.9,3.6,58,51.6,56.8,43.772944,7.193186
7,86952,ESPACE FERNANDEL,PROVENCE-ALPES-COTE D'AZUR,AV ARISTIDE BRIAND,13021,Carry-le-Rouet,5831,13,13305,Sausset-les-Pins-Carry-le-Rouet,13519,06-autres communes et unités urbaines,1,200,53,1458,22713,23929,-5.1,De 20 à 30 000 entrées,,NON,NON,,FIXE,NON,B,169,147,1,65.4,20.5,13.6,0.5,79,37.8,24.4,43.332335,5.151827
7,87646,CINE LES CALANQUES,PROVENCE-ALPES-COTE D'AZUR,20 AVENUE EMMANUEL AGOSTINI,13022,Cassis,6889,13,13301,Cassis,12893,06-autres communes et unités urbaines,1,111,50,993,12103,10934,10.7,De 10 à 20 000 entrées,,OUI,E,,FIXE,NON,I,152,134,0,64.1,18.6,14.4,3.0,104,63.1,50.0,43.215622,5.538828
4,87772,M J C  CINE 113,OCCITANIE,20 AV DE TOULOUSE,31113,Castanet-Tolosan,14636,31,00758,Toulouse,1062736,04-Unités urbaines de 100 000 hbts ou plus,1,152,53,1313,32220,30746,4.8,De 30 à 40 000 entrées,,OUI,C,JP,FIXE,NON,B,432,331,4,63.9,21.1,12.7,2.3,262,52.2,42.8,43.516624,1.498262
4,87941,LE CASTELIA,OCCITANIE,17 RUE PONT FAURÉ,31116,Castelginest,10901,31,00758,Toulouse,1062736,04-Unités urbaines de 100 000 hbts ou plus,1,190,53,1210,25394,23178,9.6,De 20 à 30 000 entrées,,OUI,C,JP,FIXE,NON,B,266,212,3,59.2,24.7,13.8,2.3,162,45.4,35.0,43.693325,1.429742
